date,close,high,low,open,volume,sma_50,sma_200,ema_50,ema_200,macd_12_26_9,macdh_12_26_9,macds_12_26_9,rsi_14,bbl_5_2_0_2_0,bbm_5_2_0_2_0,bbu_5_2_0_2_0,bbb_5_2_0_2_0,bbp_5_2_0_2_0,atrr_14,vwap_d,obv,target
2018-10-16,6.088864803314209,6.100010691881584,5.893440664694867,5.942730029841307,408712000,6.594117298126221,6.115779352188113,6.514622678353983,6.1157793521881105,-0.17049574279836754,-0.10596431974539103,-0.06453142305297652,40.33486548704765,5.694366050167902,5.986917018890381,6.279467987612859,9.773008972711638,0.6742393554002182,0.23956403096130538,6.027438719963553,4119768000.0,0
2018-10-17,6.0202555656433105,6.189177685404752,5.97121375134293,6.151033737110992,329668000,6.587306194305421,6.1212365937233,6.495235732757486,6.114828866749854,-0.18238567365629166,-0.0942834004826521,-0.08810227317363956,39.082215025151996,5.697934811393551,5.973888778686524,6.249842745979497,9.238671073941456,0.5840118143827233,0.23802116689705663,6.060215667463663,3790100000.0,0
2018-10-18,5.932821750640869,6.127998319168064,5.872386503168687,6.089607296619251,524020000,6.578018627166749,6.124634747505191,6.4731802824784035,6.113017850669168,-0.19659745460037303,-0.08679614514138677,-0.10980130945898627,37.484559239624595,5.765582729773339,5.99568510055542,6.225787471337501,7.675598932331025,0.36340134240927563,0.2392776418329367,5.977735524325873,3266080000.0,0
2018-10-19,5.676219940185547,6.007623641207655,5.6398102574103195,5.988056802733743,613608000,6.564569368362427,6.1266114354133645,6.4419269357218205,6.10867160280366,-0.22596127407037248,-0.09292797168910896,-0.1330333023812635,33.19562080011354,5.5844979649711926,5.909639167785645,6.234780370600098,11.003758218838389,0.14104944931678962,0.24845876625896518,5.774551279601174,2652472000.0,1
2018-10-22,5.72699499130249,5.828546202223096,5.624205558385853,5.7284812356365284,368844000,6.552962436676026,6.128618242740634,6.413890388881847,6.104873825574792,-0.24234162685297633,-0.08744665957737024,-0.1548949672756061,34.78568863799366,5.527624049044168,5.889031410217285,6.250438771390402,12.273915216213199,0.2758257906136309,0.24530747180027077,5.726582250637146,3021316000.0,0
2018-10-23,5.475345134735107,5.552870759159687,5.367601420094115,5.459740517482616,626436000,6.53566403388977,6.128550896644595,6.377084692640798,6.098609858501761,-0.2724881410743176,-0.09407453903896923,-0.1784136020353484,30.864634325830036,5.334428236528621,5.7663274765014645,6.198226716474308,14.980045504973122,0.16313631185753777,0.2534564789008497,5.465272437996302,2394880000.0,0
2018-10-24,4.939105987548828,5.483519745276379,4.925235633520547,5.436954850346148,884288000,6.505011844635009,6.125809764862063,6.320693370872486,6.087072506551981,-0.3357788389882419,-0.1258921895623148,-0.2098866494259271,24.521594119932825,4.793410050230957,5.550097560882568,6.306785071534179,27.267539078404372,0.09627219642650581,0.27522988124763414,5.115953788781918,1510592000.0,1
2018-10-25,5.147904872894287,5.195212885471442,4.797181477681844,4.841517474289967,951720000,6.4796991157531725,6.123897519111636,6.274701665069419,6.077727554973297,-0.36488270730933436,-0.1239968463067258,-0.24088586100260856,30.510022284278186,4.711470406936549,5.3931141853332525,6.074757963729956,25.278299512013152,0.320133829273904,0.28400141885777436,5.046766412015858,2462312000.0,0
2018-10-26,4.911365985870361,5.073600019290349,4.783312270183127,4.911861085772006,664784000,6.450467605590819,6.120753138065341,6.221237520787104,6.066121967221029,-0.402395874818545,-0.12920801105274915,-0.27318786376579585,27.817454937522466,4.533340461825005,5.2401433944702145,5.946946327115424,26.976472948854042,0.26741932339654856,0.2897579319901591,4.922759425114612,1797528000.0,0
2018-10-29,4.59754753112793,5.056014268683854,4.359521179092843,5.052546679853374,758016000,6.421207895278929,6.116175658702852,6.157563403545568,6.051509286264879,-0.45223477595400485,-0.1432375297505672,-0.30899724620343766,24.702666849417227,4.365913684044221,5.0142539024353034,5.662594120826386,25.8598878719005,0.178636031294287,0.3188104432473628,4.671027659634876,1039512000.0,1
2018-10-30,5.028025150299072,5.037932816154512,4.597547178743343,4.62058207667608,807192000,6.3990625190734844,6.114105362892153,6.113267785771196,6.041325364513975,-0.4517885804316224,-0.11423306738254779,-0.3375555130490746,35.38996381325501,4.515021034289922,4.924789905548096,5.334558776806269,16.641070141755385,0.6259676515129105,0.3274943856876346,4.887835048398975,1846704000.0,1
