date,close,high,low,open,volume,sma_50,sma_200,ema_50,ema_200,macd_12_26_9,macdh_12_26_9,macds_12_26_9,rsi_14,bbl_5_2_0_2_0,bbm_5_2_0_2_0,bbu_5_2_0_2_0,bbb_5_2_0_2_0,bbp_5_2_0_2_0,atrr_14,vwap_d,obv,target
2018-10-16,90.99800109863281,91.19400024414062,88.07749938964844,89.17500305175781,117198000,96.00988967895508,82.40692983627319,94.16206443056724,82.40692983627319,-2.1266913777810004,-0.9362004683015397,-1.1904909094794607,42.56525356020147,84.66660970014269,88.44129943847658,92.21598917681047,8.536034097870125,0.8386638157557206,2.7937812644719195,90.08983357747395,2614404000.0,1
2018-10-17,91.58650207519531,92.25,90.3499984741211,92.1395034790039,105904000,95.97913970947265,82.56760984420777,94.06106198525855,82.49826886352615,-2.004457226976868,-0.6511730539979257,-1.3532841729789422,44.08461879478878,84.65031223527659,89.20610046386719,93.76188869245779,10.214073263825531,0.7612502482434896,2.729939854572419,91.39550018310547,2720308000.0,0
2018-10-18,88.53600311279297,91.50749969482422,88.39350128173828,91.07450103759766,117480000,95.86333984375,82.70923986434937,93.84439300986774,82.5583458212303,-2.129191559080084,-0.6207259088809134,-1.5084656501991707,38.41223700991222,86.65375352010798,89.7197006225586,92.78564772500923,6.834501410896901,0.3069605459240469,2.7630156359213203,89.47900136311848,2602828000.0,0
2018-10-19,88.20149993896484,90.45500183105469,87.6500015258789,89.25800323486328,118144000,95.72884979248046,82.84784986495971,93.62310308551861,82.61449660847146,-2.2293376102460343,-0.5766975680374906,-1.6526400422085437,37.83731006577721,86.10949363444938,89.47390136718751,92.83830909992564,7.520422561951565,0.3109026120940582,2.7660145408680674,88.76883443196614,2484684000.0,1
2018-10-22,89.46499633789062,90.4749984741211,87.80000305175781,89.19999694824219,90000000,95.63184967041015,82.98788984298704,93.46004007580771,82.6826607848836,-2.1816023238065156,-0.4231698252783773,-1.7584324985281383,41.40480616502696,86.77699101985134,89.75740051269531,92.73781000553929,6.641033443080663,0.45094563758658734,2.7595131752605826,89.24666595458984,2574684000.0,0
2018-10-23,88.43499755859375,88.81700134277344,85.69999694824219,87.11199951171875,134478000,95.50434967041014,83.11834733963012,93.26297958493657,82.73989796671155,-2.201506462707414,-0.3544591713434202,-1.8470472913639937,39.41878302300755,86.4557671632557,89.2447998046875,92.0338324461193,6.250297266699255,0.35482381344988034,2.8313336191454295,87.65066528320312,2440206000.0,0
2018-10-24,83.20999908447266,88.885498046875,82.8280029296875,88.68499755859375,138568000,95.24889968872068,83.22122234344482,92.86874505550662,82.74457558977386,-2.608821475876397,-0.6094193476099226,-1.9994021282664742,31.234177322404694,82.6015224741841,87.56949920654296,92.53747593890182,11.346363236910392,0.06123988125037467,3.061773726148435,84.97450002034505,2301638000.0,1
2018-10-25,89.1084976196289,89.7405014038086,84.60050201416016,85.16699981689453,205714000,95.14844970703123,83.35318233489988,92.7212843717467,82.8078981970361,-2.427677269989175,-0.3426201133781608,-2.0850571566110143,45.09391521715947,82.58011437727207,87.68399810791016,92.78788183854824,11.641539712541134,0.6395505449279365,3.3095400542332567,87.81650034586589,2507352000.0,0
2018-10-26,82.1405029296875,84.9229965209961,80.1500015258789,82.47949981689453,299276000,94.90473983764646,83.44471485137937,92.30635176617575,82.80125744810726,-2.8139407617823764,-0.5831068841370897,-2.2308338776452867,35.891109111675895,79.46002126859909,86.47179870605468,93.48357614351028,16.217489499185433,0.19114138212443682,3.7130369141987383,82.40450032552083,2208076000.0,0
2018-10-29,76.94400024414062,83.28700256347656,74.75,83.0,277322000,94.56139984130859,83.50313484191891,91.70390660844889,82.74297628189865,-3.4990369794214473,-1.0145624814209282,-2.484474498000519,30.83682138360827,73.98613337935771,83.9675994873047,93.94906559525168,23.774565829897547,0.14816795612960793,4.057605889147155,78.32700093587239,1930754000.0,0
2018-10-30,76.52100372314453,77.04949951171875,73.81800079345703,74.30799865722656,249202000,94.21510986328126,83.55952487945552,91.10849865216245,82.68106610718469,-4.029661522216188,-1.2361496193725348,-2.793511902843653,30.460789593674914,71.25352980181759,81.58480072021484,91.9160716386121,25.326459897419102,0.2549286512246507,3.998598234083909,75.79616800944011,1681552000.0,1
2018-10-31,79.90049743652344,81.19550323486328,78.25450134277344,78.49949645996094,187804000,93.92969985961913,83.63527736663815,90.66896919272563,82.65339875722786,-4.129881690891622,-1.0690958304383757,-3.0607858604532465,37.06397920428923,70.68863410593062,80.922900390625,91.15716667531939,25.293869189790026,0.4500500121034277,4.046876896772112,79.78350067138672,1869356000.0,1
2018-11-01,83.27649688720703,83.52249908447266,79.9219970703125,81.17649841308594,162710000,93.69032974243164,83.72832984924314,90.37906831799941,82.65959873862069,-3.892027089760674,-0.6649929834459418,-3.2270341063147323,42.89730248508533,73.71719777194359,79.75650024414062,85.79580271633766,15.144351754929765,0.7914241056207496,4.016528664713334,82.24033101399739,2032066000.0,0
2018-11-02,83.27649688720703,84.87200164794922,82.59149932861328,83.92949676513672,139110000,93.45295974731445,83.8210673522949,90.10053610502716,82.66573702865638,-3.6613201847177947,-0.34742886272244977,-3.313891321995345,42.897302485085326,73.43221176488798,79.98369903564453,86.53518630640109,16.382056218322433,0.751301553027535,3.892526782900663,83.57999928792317,2032066000.0,0
2018-11-05,81.38999938964844,82.90450286865234,79.81800079345703,82.87850189208984,112494000,93.17536972045897,83.8961898422241,89.75894642991426,82.65304312180058,-3.5893322938516263,-0.2203527774850249,-3.3689795163666014,40.466574079795116,75.24204495782264,80.87289886474609,86.50375277166954,13.925193695209646,0.5459167058362625,3.861524590818473,81.37083435058594,1919572000.0,1
2018-11-06,82.1405029296875,83.25,80.72750091552734,80.9175033569336,85148000,92.8904997253418,83.9662573623657,89.4601839397093,82.64794321939151,-3.432158224664448,-0.05054296663827751,-3.3816152580261707,41.877587931080974,79.15803309462983,81.99679870605469,84.83556431747955,6.92408888205838,0.5253110406605004,3.765879911793772,82.03933461507161,2004720000.0,1
2018-11-07,87.77449798583984,87.96150207519531,83.2040023803711,83.6500015258789,163844000,92.71316970825194,84.0657523345947,89.39407860818501,82.69895371458006,-2.8204677303698986,0.4489180221250182,-3.269385752494917,51.223639869363424,78.60713074557319,83.57159881591798,88.53606688626277,11.88075408555952,0.9232980362012846,3.9126741427733465,86.31333414713542,2168564000.0,0
2018-11-08,87.74549865722656,89.19999694824219,86.25550079345703,87.75,130698000,92.46997970581054,84.15999233245847,89.32942841402978,82.74916809211884,-2.311394295465874,0.7663931656232346,-3.0777874610891085,51.17802313070581,78.30212872361398,84.46539916992188,90.62866961622979,14.593598104968514,0.7661005642929087,3.843518572202761,87.7336654663086,2037866000.0,0
