date,close,high,low,open,volume,ma_crossover_signal,rsi_signal,bb_signal,macd_signal,market_regime,target
2018-02-09,81.25316619873047,81.94425118895667,77.24487466143458,79.52084902072565,63499100,-1,0,0,-1,1,1
2018-02-12,82.12854766845703,82.72748947197726,81.02281436202037,81.76918399236106,35720300,-1,0,0,-1,1,1
2018-02-13,82.7735366821289,82.93018089215079,80.90300150459629,81.9442334671917,26407700,-1,0,0,-1,1,1
2018-02-14,84.06962585449219,84.23626563773915,81.84777149533619,81.94034758311723,34960900,-1,0,0,-1,1,1
2018-02-15,85.78230285644531,85.83784708846049,83.89372127380987,84.43992505689717,27823900,-1,0,0,-1,1,0
2018-02-16,85.17130279541016,86.55996534098749,84.98615061457436,85.58789873384217,30596900,-1,0,0,-1,1,1
2018-02-20,85.83783721923828,86.15259724860373,84.25476322090408,84.68987848993353,30911700,-1,0,0,1,1,0
2018-02-21,84.69916534423828,86.43036739391778,84.69916534423828,86.07857538441823,26922500,-1,0,0,1,1,1
2018-02-22,84.92134094238281,85.84711591060059,84.57880166142533,85.2175886496884,24392800,-1,0,0,1,1,1
2018-02-23,87.0783920288086,87.08765175624225,85.50457739401025,86.65253638719378,26329200,-1,0,0,1,1,1
2018-02-26,88.33744812011719,88.36522023980548,87.2542930736578,87.39316073520193,30199800,-1,0,0,1,1,0
2018-02-27,87.2080307006836,88.72630163226489,87.2080307006836,88.6337255146036,25869100,-1,0,0,1,1,0
2018-02-28,86.8099365234375,88.60594265357362,86.68032856178894,87.80051569495394,31167300,-1,0,0,1,1,0
2018-03-01,85.95821380615234,87.55054805607966,85.02317900811767,87.01359682052681,37135600,-1,0,0,1,1,1
2018-03-02,86.14337158203125,86.23594767479138,84.11592195399977,84.7824811228377,32830400,-1,0,0,1,1,1
2018-03-05,86.68959045410156,87.27282629607072,85.41202320179107,85.48607985093484,23901600,-1,0,0,1,1,0
2018-03-06,86.39331817626953,87.47647317418956,86.04152623747822,87.33760551886851,22175800,-1,0,0,1,1,1
2018-03-07,86.89324951171875,86.96731321321059,85.56939086574118,86.24520978142344,26716100,-1,0,0,1,1,1
2018-03-08,87.42094421386719,88.04121184450862,86.80992924892232,87.27281680547925,25887800,-1,0,0,1,1,1
2018-03-09,89.37432861328125,89.37432861328125,87.94863411790283,88.21710974330884,36937300,-1,0,0,1,1,1
2018-03-12,89.58724975585938,89.99459304385022,88.91143791507805,89.33729359656704,26073700,-1,0,0,1,1,0
2018-03-13,87.40242767333984,90.02236575121373,86.99508438269937,89.80018171227495,35387800,-1,0,0,1,1,0
2018-03-14,86.88399505615234,88.32820907047777,86.55997517134027,88.05973343360384,32132000,-1,0,0,-1,1,1
2018-03-15,87.18949127197266,87.55980269091918,85.9396964132431,86.5877360990724,27611000,-1,0,0,-1,1,1
2018-03-16,87.57830810546875,88.3004114301727,86.94878086234952,87.65237179597743,49081300,-1,0,0,-1,1,0
2018-03-19,85.99520874023438,86.93024313687471,85.27310562597557,86.78211579902664,33344100,-1,0,0,-1,1,1
2018-03-20,86.21742248535156,86.80991791534215,86.09707427907627,86.14336585392974,23075200,-1,0,0,-1,1,0
2018-03-21,85.61567687988281,87.06914337744331,85.36571366937142,86.03227281326464,24457100,-1,0,0,-1,1,0
2018-03-22,83.12535095214844,84.9398693851748,83.00500272625466,84.49549420869104,38604700,-1,0,1,-1,1,0
2018-03-23,80.70906066894531,83.74560138408249,80.61648458628427,82.85685827695227,44068900,-1,0,1,-1,1,1
2018-03-26,86.81916809082031,87.02283969680275,83.69005150401367,83.88446338342365,56396800,-1,0,0,-1,1,0
2018-03-27,82.8291015625,88.07824482601978,81.94035829008689,87.89309262626426,56569000,-1,0,0,-1,1,0
2018-03-28,82.7550277709961,84.45845746616465,82.27362787244358,83.1531113087445,52501100,-1,0,0,-1,1,1
2018-03-29,84.4954833984375,85.43977787898963,81.8385135978767,83.486392011782,45867500,-1,0,0,-1,1,0
2018-04-02,81.94959259033203,84.13442196070677,81.01456500907916,83.75485791734025,48515400,-1,0,0,-1,1,1
2018-04-03,83.0512924194336,83.36605966053207,81.36638183643606,82.93094418604242,37213800,-1,0,0,-1,1,1
2018-04-04,85.47679901123047,85.87488250447606,81.21823584403937,81.32932431269265,35560000,-1,0,0,-1,1,1
2018-04-05,85.52308654785156,86.16187351764043,84.61583106057401,85.57863784724773,29771900,-1,0,0,-1,1,0
2018-04-06,83.53269958496094,85.59717433010071,82.83836818345483,84.69917125405614,38026000,-1,0,0,-1,1,1
2018-04-09,84.03262329101562,86.25448548756393,83.89376264250434,84.28258658454637,31533900,-1,0,0,-1,1,1
2018-04-10,85.9859848022461,86.35629623788552,84.83802570855673,85.53235700171696,26812000,-1,0,0,1,1,0
2018-04-11,85.04166412353516,86.36552222108897,84.6898722818378,85.18053174052899,24872100,-1,0,0,1,1,1
2018-04-12,86.634033203125,87.17098444170459,85.56939045438362,85.56939045438362,26758900,-1,0,0,1,1,0
2018-04-13,86.17113494873047,87.18948599183564,85.57863953953827,87.06913778978493,23346100,-1,0,0,1,1,1
2018-04-16,87.18024444580078,87.6338793561168,86.48591308118668,87.08766834313968,20288100,-1,0,0,1,1,1
2018-04-17,88.939208984375,89.3743243890155,87.83753441203866,87.94862996102235,26771000,-1,0,-1,1,1,1
2018-04-18,89.28175354003906,89.54096943978858,88.43003507401465,89.078081886492,21043300,-1,0,0,1,1,0
2018-04-19,88.97624969482422,89.86499298589067,88.26339887828613,89.28175718762625,23552500,-1,0,0,1,1,0
2018-04-20,87.94863891601562,88.97624989366159,87.069155352097,88.79109768960625,31154400,-1,0,0,1,1,1
2018-04-23,88.27264404296875,89.14287479532997,87.60608491887102,88.63369572467124,22331800,-1,0,0,1,1,0
2018-04-24,86.20817565917969,89.30952068062423,85.55087621774123,89.09658931022155,34524800,-1,0,0,1,1,0
2018-04-25,85.4582748413086,86.37479703572764,83.57895301055503,86.37479703572764,33729300,-1,0,0,1,1,1
2018-04-26,87.26355743408203,88.08749665639012,86.18965499510341,86.60625800185328,42529000,-1,0,0,1,1,1
2018-04-27,88.70777893066406,90.63339303202314,86.93955198046437,90.35565764819287,48272800,-1,0,0,1,1,0
2018-04-30,86.5784912109375,89.24472823386756,86.23595891676122,89.17992425417712,41523600,-1,0,0,-1,1,1
2018-05-01,87.94863891601562,88.21711455606855,85.90267668985761,86.29150055623613,31408900,-1,0,0,1,1,0
2018-05-02,86.56922912597656,88.10601207562239,86.27298138489404,87.93937227981951,27471000,-1,0,0,-1,1,1
2018-05-03,87.08763885498047,87.88380578186822,85.58788107251951,86.06002821825562,31142500,-1,0,0,-1,1,1
2018-05-04,88.0967788696289,88.29119083049119,86.02303716088826,86.39334868481373,22531300,-1,0,0,-1,1,1
2018-05-07,89.07807922363281,89.53170703463394,88.04120859252691,88.10601256552708,24242000,-1,0,0,1,1,0
2018-05-08,88.69849395751953,89.02252083413843,88.00416275865423,88.7355258023646,23484600,-1,0,0,1,1,1
2018-05-09,89.74463653564453,89.77240865733536,87.99492223809115,88.88366544771326,27327400,-1,0,0,1,1,1
2018-05-10,90.64262390136719,90.67964868185874,89.8464569218616,90.22602095826666,22388100,-1,0,0,1,1,0
2018-05-11,90.44823455810547,90.60562171066215,89.83722659660025,90.54081772894031,16778300,-1,0,0,1,1,1
2018-05-14,90.75373077392578,91.36474572247977,90.08717158026812,90.65189494916679,19454100,-1,0,0,1,1,0
2018-05-15,90.09642028808594,90.58707989475919,89.18915770478446,90.02235659493836,24594000,-1,0,0,1,1,1
2018-05-16,90.3288803100586,90.56132724493074,89.83609394312444,90.5241348841051,17384700,-1,0,0,1,1,0
2018-05-17,89.42698669433594,90.69149861053785,89.10156239833934,89.96626529554038,17246700,-1,0,0,1,1,1
2018-05-18,89.59432220458984,90.12430078482153,89.26889800509942,89.26889800509942,17865800,-1,0,0,1,1,1
2018-05-21,90.74727630615234,91.12849266059561,90.00345041709654,90.18940511593122,19422500,-1,0,0,1,1,0
2018-05-22,90.654296875,91.27725290487975,90.37535773943632,90.82165893759483,15441200,-1,0,0,1,1,1
2018-05-23,91.73287200927734,91.79795687454848,89.55716476759386,89.91978145892139,21251200,-1,0,0,1,1,0
2018-05-24,91.40742492675781,91.99319570754592,90.01274340102167,91.79794114518891,26649300,-1,0,0,1,1,1
2018-05-25,91.45390319824219,92.03037402801758,90.98900942724408,91.39811821571153,18363900,-1,0,0,1,1,0
2018-05-29,91.12850189208984,91.93741271705373,90.40326856196315,90.97043257897887,28671000,-1,0,0,1,1,1
2018-05-30,92.00248718261719,92.28142632132713,91.03551424751451,91.40742364083847,22158500,-1,0,0,1,1,0
2018-05-31,91.90019226074219,92.96944929477856,91.68634511016427,92.31860088817325,34140900,-1,0,0,1,1,1
2018-06-01,93.71331024169922,93.77839510188673,92.20705149972258,92.30932872197691,28655600,-1,0,-1,1,1,1
2018-06-04,94.53150177001953,94.7081636806085,93.76907623644291,94.15029255008938,27281600,-1,-1,-1,1,1,1
2018-06-05,95.01500701904297,95.14517672911549,94.40134373408637,94.83834508663719,23514400,-1,-1,-1,1,1,1
2018-06-06,95.29393768310547,95.39621489577435,94.74536635489702,95.28464491374798,21122900,-1,-1,-1,1,1,0
2018-06-07,93.79696655273438,95.47988686102433,93.33207277246835,95.44269450735712,28232200,-1,0,0,1,1,1
2018-06-08,94.49432373046875,94.79185551806657,93.48085851742903,93.99223750882543,22165100,-1,0,0,1,1,0
2018-06-11,93.95503234863281,94.45711137025013,93.60170854874139,93.9178399963434,23490900,-1,0,0,1,1,1
2018-06-12,94.19679260253906,94.32696231716737,93.67611374402587,94.00153803059662,18325200,-1,0,0,1,1,0
2018-06-13,93.76909637451172,94.8476536063696,93.49945706654724,94.57801429840514,29492900,-1,0,0,-1,1,1
2018-06-14,94.29905700683594,94.86622801224185,93.90854791601377,94.51291127679082,25691800,-1,0,0,-1,1,0
2018-06-15,93.09962463378906,94.40132861982018,93.04383965089443,94.38273599009398,65738600,-1,0,0,-1,1,1
2018-06-18,93.77839660644531,94.01084355280399,92.43949992542957,92.98807840756935,23586000,-1,0,0,-1,1,0
2018-06-19,93.77839660644531,93.90856632890875,92.51388465075664,92.65335423731541,28653100,-1,0,0,-1,1,1
2018-06-20,94.71748352050781,95.32183990137338,94.0201426868465,94.25258963140027,26180800,-1,0,0,-1,1,0
2018-06-21,94.03872680664062,95.26604627901081,93.79698001995216,94.9127295090178,23198200,-1,0,0,-1,1,0
2018-06-22,93.35999298095703,93.69471005046775,92.63475256481699,93.35999298095703,38923100,-1,0,0,-1,1,0
2018-06-25,91.48180389404297,93.08103974469826,90.46833878735829,92.97876253840867,35433300,-1,0,0,-1,1,1
2018-06-26,92.12335968017578,93.05314730611123,91.81652806112508,91.88161291119191,26897200,-1,0,0,-1,1,0
2018-06-27,90.69149017333984,92.99735962221156,90.56132046705113,92.58825787118288,31298400,-1,0,1,-1,1,1
2018-06-28,91.7049560546875,92.1512572610091,90.43115147681641,90.54272145810906,26650700,-1,0,0,-1,1,0
2018-06-29,91.68637084960938,92.89509776545303,91.42603141388123,91.98390264668691,28053200,-1,0,0,-1,1,1
2018-07-02,92.98806762695312,93.03455275460487,91.11919240865724,91.21216975767777,19564500,-1,0,0,-1,1,0
2018-07-03,92.095458984375,93.56451791129405,91.99318178713358,93.42505545479754,14670300,-1,0,0,-1,1,1
2018-07-05,92.755615234375,92.90437756528652,92.0768671485132,92.51386846621259,18977400,-1,0,0,-1,1,1
2018-07-06,94.05732727050781,94.30836682862862,92.67193848806474,92.87649291734986,19234600,-1,0,0,-1,1,1
2018-07-09,94.69889068603516,95.07080724313829,94.14101939723962,94.51293595434275,18212000,-1,0,0,1,1,1
2018-07-10,94.9499282836914,95.31254494136714,94.70818148066837,94.83835119913056,19293100,-1,0,0,1,1,0
2018-07-11,94.81975555419922,95.15447260981747,94.00153781417097,94.04803003802435,19644600,-1,0,0,1,1,1
2018-07-12,96.87458038330078,97.07913480733407,95.51709122547268,95.55427649009962,24335900,-1,0,-1,1,1,1
2018-07-13,98.02751922607422,98.18558143537373,96.78159999733631,97.0419465166569,24635200,-1,0,-1,1,1,0
2018-07-16,97.54402923583984,98.39013233870051,97.18140551322291,97.99962321430328,21786900,-1,0,0,1,1,1
2018-07-17,98.5110092163086,99.02239531599088,96.99545773845007,97.26509703703549,25901700,-1,0,0,1,1,0
2018-07-18,97.73928833007812,98.60399119917686,97.3673718208615,98.50171398179936,29493900,-1,0,0,1,1,0
2018-07-19,97.06982421875,97.91592722300612,96.59563056940597,97.56261049835314,40171600,-1,0,0,1,1,1
2018-07-20,98.80854034423828,100.60303097228325,98.63188549676605,100.49146098308343,56004000,-1,0,0,1,1,1
2018-07-23,100.38919067382812,100.54725289855264,98.67837741992432,98.83644673836685,29707000,-1,-1,0,1,1,0
2018-07-24,100.10093688964844,101.17948682196558,99.72902042916387,100.94703992087729,26316600,-1,0,0,1,1,1
2018-07-25,103.04835510253906,103.34588683257743,100.04513821714131,100.37986230014899,30702100,-1,-1,-1,1,1,0
2018-07-26,101.92330932617188,103.20641353530557,101.81173227131495,102.96466679664012,31372100,-1,0,0,1,1,0
2018-07-27,100.11953735351562,102.44400654625724,98.68766347954075,102.44400654625724,37005300,-1,0,0,1,1,0
2018-07-30,97.97173309326172,99.98007084863401,97.40456202534573,99.66394643371282,34668300,-1,0,0,1,1,1
2018-07-31,98.63186645507812,99.22692992832042,97.9810109042895,99.01307566744453,27655200,-1,0,0,-1,1,1
2018-08-01,98.81786346435547,98.97592571539965,98.0182452495542,98.5854164738602,23628700,-1,0,0,-1,1,1
2018-08-02,100.01725769042969,100.50074414943573,97.47893427292667,97.99962018306799,26104300,-1,0,0,-1,1,1
2018-08-03,100.45426940917969,100.46356927292504,99.3199272186436,100.23112233531413,18659600,-1,0,0,-1,1,1
2018-08-06,100.5379409790039,100.80758026199412,100.00796227622098,100.52864820952357,20265900,-1,0,0,-1,1,1
2018-08-07,101.23526763916016,101.43982203868852,100.57511931850163,100.93773590176876,16080200,-1,0,0,-1,1,1
2018-08-08,101.80244445800781,102.0441912252833,101.12370346835282,101.65368212764207,15487500,-1,0,0,-1,1,1
2018-08-09,101.9698257446289,102.4254268715194,101.9047408827471,102.00701810766392,13677200,-1,0,0,1,1,0
2018-08-10,101.34685516357422,101.98841092037891,100.77038425936442,101.73736427914363,18183700,-1,0,0,-1,1,0
2018-08-13,100.61233520507812,101.88614702225952,100.51005798139184,101.57001548712434,18472500,-1,0,0,-1,1,1
2018-08-14,101.86751556396484,102.04417745779878,100.45424169444023,100.93772807004413,16788300,-1,0,0,-1,1,0
2018-08-15,100.48615264892578,101.72752359286198,99.70212177384578,101.26084075229521,29982800,-1,0,0,-1,1,0
2018-08-16,100.46749114990234,101.60619853134858,100.15015020544196,101.08351597764174,21384300,-1,0,0,-1,1,0
2018-08-17,100.41149139404297,100.71016815604376,99.58079642719653,100.20614978497699,18061500,-1,0,0,-1,1,0
2018-08-20,99.74879455566406,100.71016008376549,99.3847825036842,100.34614803178563,17914200,-1,0,0,-1,1,0
2018-08-21,98.91809844970703,100.19680488096802,98.79675635318267,99.79545735149561,22881900,-1,0,0,-1,1,1
2018-08-22,99.92613220214844,100.18747346568757,98.73142521396076,98.79676052984554,18000600,-1,0,0,-1,1,1
2018-08-23,100.39283752441406,100.97152696672642,99.74881987261702,100.01016119462359,18167700,-1,0,0,-1,1,1
2018-08-24,101.17684173583984,101.32617654259708,100.39281085706538,100.49548165215508,17234000,-1,0,0,-1,1,1
2018-08-27,102.29686737060547,102.33420284877492,101.27950229429143,101.98885501646816,19662300,-1,0,0,-1,1,1
2018-08-28,102.91293334960938,103.1369391874439,102.47425020646293,102.61425652549094,19151500,-1,0,-1,-1,1,1
2018-08-29,104.5556411743164,104.56497682686086,102.92225090884385,103.09025704956169,20818000,-1,0,-1,1,1,0
2018-08-30,104.49029541015625,105.10632023825407,104.01428399318871,104.22895413315076,22798700,-1,0,-1,1,1,1
2018-08-31,104.84497833251953,105.26499007932883,104.08894721884086,104.24762481122754,23222700,-1,0,-1,1,1,0
2018-09-04,104.26628875732422,104.4996301985825,102.8755757613093,103.46359362971451,22634600,-1,0,0,1,1,0
2018-09-05,101.26085662841797,103.99561878774793,100.89684452538566,103.61294250141331,32872400,-1,0,0,1,1,1
2018-09-06,101.49418640136719,101.72752783137283,100.34615055350804,101.03683919244042,23477600,-1,0,0,-1,1,0
2018-09-07,100.99951934814453,101.47553793294827,100.08482478865734,101.01819065320467,22498600,-1,0,0,-1,1,1
2018-09-10,102.091552734375,102.33422984599098,101.13952271344496,101.5875343276416,20727900,-1,0,0,-1,1,1
2018-09-11,103.82762908935547,104.15430575647828,101.63422047179684,101.64355612543385,24301800,-1,0,0,-1,1,1
2018-09-12,104.26628875732422,104.3969593947476,103.14625268769078,104.00494748247746,18891100,-1,0,0,-1,1,1
2018-09-13,105.38634490966797,106.15170464628771,104.64898501008045,104.64898501008045,26055600,-1,0,0,1,1,1
2018-09-14,105.81568145751953,106.15169370931973,104.94765099387165,105.80634580579847,19122300,-1,0,0,1,1,0
2018-09-17,104.6676254272461,106.12367359042614,104.40628417959992,106.11434506087801,20736500,-1,0,0,1,1,1
2018-09-18,105.66632843017578,106.12367562231313,104.27561555228013,104.71429856394893,22170900,-1,0,0,1,1,0
2018-09-19,104.2569580078125,105.76901318182657,103.64094027685448,105.51700754666555,21728400,-1,0,0,1,1,1
2018-09-20,106.00234985351562,106.21702711313235,104.47163056560328,104.79830715978902,23714500,-1,0,0,1,1,1
2018-09-21,106.6463623046875,107.60772779511794,105.94633805969274,106.40368523920516,71229700,-1,0,0,1,1,1
2018-09-24,107.029052734375,107.2437299979262,104.74230941214928,105.49833341840869,27334500,-1,0,0,1,1,0
2018-09-25,106.82372283935547,107.4304120896579,106.17036956734765,107.15040659637596,22668000,-1,0,0,1,1,0
2018-09-26,106.3850326538086,107.39306226449162,106.16101974386513,106.84237988316579,19352000,-1,0,0,1,1,1
2018-09-27,106.78638458251953,107.25306748246024,106.59037149805042,107.13172537102547,19091300,-1,0,0,1,1,0
2018-09-28,106.74903869628906,106.93570898967316,106.10501407838801,106.58103258383727,21647800,-1,0,0,1,1,1
2018-10-01,107.90641021728516,107.97174553209278,107.08505095670142,107.10371513763992,18883100,-1,0,0,1,1,0
2018-10-02,107.47706604003906,108.12108355628027,106.81437722128915,107.61707232479253,20787200,-1,0,0,1,1,1
2018-10-03,107.49573516845703,108.43843660009674,107.27172937515208,107.72907661344597,16648000,-1,0,0,1,1,0
2018-10-04,105.27430725097656,107.11303862884421,104.19159973305909,106.973032364146,34821700,-1,0,0,-1,1,0
2018-10-05,104.6583023071289,105.62900357247327,103.26758928935423,105.1249851969474,29068900,-1,0,0,-1,1,0
2018-10-08,103.46359252929688,104.56496440516258,102.05420824520246,104.21962363322334,29640600,-1,0,0,-1,1,1
2018-10-09,104.7796401977539,105.54499982140405,103.41692706886538,103.734268003079,26198600,-1,0,0,-1,1,0
2018-10-10,99.08610534667969,104.07027472718592,98.74075747684466,103.82759765322035,61376300,-1,0,1,-1,1,0
2018-10-11,98.85277557373047,101.67153716440038,97.25671378475367,98.33008588197158,63904300,-1,0,1,-1,1,1
2018-10-12,102.26888275146484,103.82760181152429,99.98213956136641,101.74620022138872,47742100,-1,0,0,-1,1,0
2018-10-15,100.43014526367188,102.18487729113265,99.82345615036927,101.65285914091668,32068100,-1,0,0,-1,1,1
2018-10-16,103.60359191894531,103.98627527114759,101.69018939996415,102.24087886174046,31610200,1,0,0,-1,1,0
2018-10-17,103.33294677734375,104.35964793100185,102.25024594361875,104.23831291718443,26548200,1,0,0,-1,1,0
2018-10-18,101.27019500732422,103.1649265487438,100.64484159512475,102.76357894728426,32506200,1,0,0,-1,1,1
2018-10-19,101.41950988769531,103.47291136685386,100.99949109353942,101.67151546737732,32785500,1,0,0,-1,1,1
2018-10-22,102.32490539550781,103.17427181863799,101.02752730913596,102.0355642329552,26545600,1,0,0,-1,1,0
2018-10-23,100.89685821533203,101.70888915897585,98.10609600642115,100.58884574143087,43770400,1,0,0,-1,1,0
2018-10-24,95.50199890136719,101.2608648133054,94.82063865899227,101.18620095304496,63897800,1,0,1,-1,1,1
2018-10-25,101.08352661132812,101.98888552394978,99.0767885657926,99.45013633815073,61646800,1,0,0,-1,1,0
2018-10-26,99.83282470703125,101.50355067145591,97.77942239242942,98.64745304163291,55523100,1,0,0,-1,1,0
2018-10-29,96.93003845214844,101.4568612301629,94.85796520372953,100.90617881746536,55162000,1,0,0,-1,1,0
2018-10-30,96.81804656982422,97.42472869942351,93.43925949608366,96.75271124258968,65350900,1,0,0,-1,1,1
2018-10-31,99.69281005859375,100.93418842158997,98.36743218221511,98.41410332588318,51062400,1,0,0,-1,1,0
2018-11-01,98.86210632324219,100.16881990044013,98.49809422173209,99.91681426132395,33384200,1,0,0,-1,1,1
2018-11-02,99.08610534667969,100.16880584719162,97.9847335445469,99.38478208347765,37680200,1,0,0,-1,1,1
2018-11-05,100.34614562988281,100.56081574718633,98.84342632469834,99.28210933094678,27922100,1,0,0,1,1,1
2018-11-06,100.54216003417969,101.58752511989901,99.19811107137991,100.22481197528948,24340200,1,0,0,1,1,1
2018-11-07,104.4996337890625,104.76097507288863,102.11021962720545,102.14755511361145,37901700,1,0,0,1,1,0
2018-11-08,104.30362701416016,104.73297442296276,103.51960316878562,104.35029815205829,25644100,1,0,0,1,1,0
2018-11-09,102.26888275146484,104.02360776030282,101.51285878888825,103.46358974650478,32039200,1,0,0,1,1,0
2018-11-12,99.74879455566406,102.63289113996835,99.03009898153911,102.12887280930043,33621800,1,0,0,1,1,1
2018-11-13,99.81413269042969,101.49418671912092,99.53412012514015,100.38348635110718,35374600,1,0,0,1,1,0
2018-11-14,98.39866638183594,101.48270657158741,97.92996739528002,101.33271946303562,39495100,1,0,0,1,1,1
2018-11-15,100.56407928466797,101.05153036109564,97.40505187965285,98.41743651573185,38505200,1,0,0,1,1,1
2018-11-16,101.51083374023438,102.0638951462425,100.11411267509746,100.37658297976432,33502100,1,0,0,1,1,0
2018-11-19,98.07058715820312,101.76393063430896,97.06757152471388,101.49208433995287,44773900,1,0,0,-1,1,0
2018-11-20,95.34275817871094,96.52388176597505,93.13049813034064,95.42712772511972,64052500,1,0,0,-1,1,1
2018-11-21,96.65512084960938,97.89248608352902,95.83958190952002,97.11444392650148,28130600,1,0,0,-1,1,0
2018-11-23,96.61759185791016,97.31126423385953,95.61457648865905,95.7739323997135,13823100,1,0,0,-1,1,1
2018-11-26,99.80475616455078,99.95473611053858,98.03307469491318,98.22992739689754,32336200,1,0,0,-1,1,1
2018-11-27,100.43280792236328,100.61091580747848,98.76424084637321,99.617269195117,29124500,1,0,0,1,1,1
2018-11-28,104.16366577148438,104.36051848842692,101.10774636418324,101.1358671592066,46788500,1,0,0,1,1,0
2018-11-29,103.29188537597656,104.16366578067273,102.20450028978394,103.42312052061651,28123200,1,0,0,1,1,1
2018-11-30,103.94804382324219,104.02303736536668,102.51382630105591,103.76993594864098,33665600,1,0,0,1,1,1
2018-12-03,105.07292938232422,106.31967033190467,103.79807479121698,105.9259649220725,34732800,1,0,0,1,1,0
2018-12-04,101.7264175415039,105.58849948617492,101.43582647941535,104.93232381314321,45197000,1,0,0,1,1,1
2018-12-06,102.3544921875,102.40135779747597,98.42679219148012,99.19545828252336,49107400,1,0,0,1,1,0
2018-12-07,98.25804901123047,102.59819877628212,97.77060524297202,101.59518329486507,45044900,1,0,0,1,1,1
2018-12-10,100.85464477539062,101.22023656556001,97.38627512592001,98.23931071668359,40801500,1,0,0,1,1,1
2018-12-11,101.79203796386719,104.00429765467842,100.71403606390481,102.92629575471605,42381900,1,0,0,1,1,1
2018-12-12,102.25137329101562,104.30427000232322,102.21387651363288,103.94806134485563,36183000,1,0,0,1,1,1
2018-12-13,102.59820556640625,103.92931612708041,101.82953951250266,102.72007188037007,31333400,1,0,0,1,1,0
2018-12-14,99.3923110961914,102.4201098530539,98.89549128897698,101.47333584864225,47043100,1,0,0,-1,1,0
2018-12-17,96.4488754272461,99.17670692072994,95.34274554957928,98.8111222888703,56957300,1,0,0,-1,1,1
2018-12-18,97.46127319335938,97.96746898190376,96.1020417745515,97.25504448486582,49319200,1,0,0,-1,1,0
2018-12-19,97.19880676269531,100.18910169958608,95.00529159165829,97.16130998222344,68198200,1,0,0,-1,1,0
2018-12-20,95.1552734375,97.77998355898302,92.59617373848037,96.5988672226163,70334200,1,0,0,-1,1,0
2018-12-21,92.08061218261719,96.5519976655902,91.35881169021773,95.26775978219369,111242100,1,0,1,-1,1,0
