date,close,high,low,open,volume,ma_crossover_signal,rsi_signal,bb_signal,macd_signal,market_regime,target
2018-11-01,53.136375427246094,53.83037576380471,52.761938882223546,53.4244052874649,29640000,1,0,0,-1,1,0
2018-11-02,52.53002166748047,53.78071346584297,52.37210196057646,53.32160551728607,36780000,1,0,0,-1,1,0
2018-11-05,51.651039123535156,52.56379162621848,50.71494401087702,52.391470803807444,48828000,1,0,0,-1,1,1
2018-11-06,52.431697845458984,52.85554752266318,51.55072551469225,51.62074576931289,24666000,1,0,0,1,1,1
2018-11-07,54.29792404174805,54.40072094281368,52.93276588896669,53.086714970530885,41168000,1,0,0,1,1,0
2018-11-08,53.752159118652344,54.29196787646926,53.24587339551611,54.198108683641,29764000,1,0,0,1,1,0
2018-11-09,52.94518280029297,53.41248588325865,52.297613837237265,53.33452057754619,26864000,1,0,0,1,1,0
2018-11-12,51.57853698730469,52.745053785624485,51.19962968345924,52.708802834868614,29436000,1,0,0,1,1,0
2018-11-13,51.45041275024414,52.471175505747134,51.20707522738029,51.80995183986032,30274000,1,0,0,1,1,1
2018-11-14,51.82832336425781,52.36981811650264,51.19962628892773,52.14317012513652,31318000,1,0,0,1,1,1
2018-11-15,52.87367248535156,53.22824450338173,51.238363681353256,51.880469225272485,36722000,-1,0,0,1,1,0
2018-11-16,52.71376419067383,52.98738912581441,52.092515862787685,52.61047096709673,33162000,-1,0,0,1,1,0
2018-11-19,50.65336608886719,52.679005312889714,50.46763680708325,52.50072475242903,37172000,-1,0,0,1,1,1
2018-11-20,50.93940734863281,51.23637870194227,49.46251457617415,49.660163329562614,48982000,-1,0,0,1,1,1
2018-11-21,51.52788543701172,52.07166485886432,51.322291623103176,51.4856747507233,30686000,-1,0,0,1,1,0
2018-11-23,50.846046447753906,51.52688835373604,50.77249885132138,51.14996639394346,13830000,-1,0,0,1,1,1
2018-11-26,52.07463836669922,52.108903999412384,51.344137056822184,51.56462829536438,38856000,-1,0,0,1,1,0
2018-11-27,51.865570068359375,52.51959506032867,51.57158048851522,51.69622722074401,36064000,-1,0,0,1,1,1
2018-11-28,53.94235610961914,53.972647322003084,51.43600550205942,52.08158909717512,49508000,-1,0,0,1,1,1
2018-11-29,54.04515838623047,54.340386914863714,53.434336690717984,53.43831111034962,29378000,-1,0,0,1,1,1
2018-11-30,54.34957504272461,54.40618684303936,53.52769991412899,54.0833950111952,51604000,-1,0,0,1,1,1
2018-12-03,54.94549560546875,55.85030312066205,54.808186794147254,55.775319574819946,39824000,-1,0,0,1,1,0
2018-12-04,52.183895111083984,54.84568026645201,52.142180754215396,54.78111962693876,46904000,-1,0,0,1,1,1
2018-12-06,53.073307037353516,53.195968459467444,51.188208414608795,51.3615219001124,55384000,-1,0,0,1,1,0
2018-12-07,51.47672653198242,53.39758340434202,51.07547311143295,52.640265216831104,42024000,-1,0,0,1,1,1
2018-12-10,51.62421798706055,52.066193088693765,50.816744093448875,51.400745003539775,36154000,-1,0,0,1,1,1
2018-12-11,52.23007583618164,52.669565533024326,51.6386223791822,52.46546451430921,27894000,-1,0,0,1,1,1
2018-12-12,52.8225212097168,53.71491668806762,52.77832520970422,53.03705651230678,30476000,-1,0,0,1,1,0
2018-12-13,52.734127044677734,53.621055291757514,52.33833322112314,53.04052863664331,26596000,-1,0,0,1,1,0
2018-12-14,51.7508544921875,52.768889331186614,51.68580131655681,52.14217756994031,33732000,-1,0,0,1,1,0
2018-12-17,50.48104476928711,52.29960118743607,50.052478083511026,51.522914763141856,47708000,-1,0,0,-1,1,1
2018-12-18,51.085899353027344,52.11733871556347,50.724867539247875,50.95578923111528,43850000,-1,0,0,-1,1,0
2018-12-19,50.8028450012207,52.739092013911616,50.059927865610454,51.34811338316732,49586000,-1,0,0,-1,1,0
2018-12-20,50.12746810913086,51.35953440869282,49.47940280411201,50.56050556645086,53470000,-1,0,0,-1,1,0
2018-12-21,48.64411544799805,50.852998446616745,48.35360395984508,50.419961022898505,91920000,-1,0,1,-1,1,0
2018-12-24,48.47924041748047,49.83595327112224,48.17581682081177,48.36402772907317,31806000,-1,0,1,-1,1,1
2018-12-26,51.619754791259766,51.64657170475639,48.815943809522906,49.114400371232854,47466000,-1,0,0,-1,1,1
2018-12-27,51.83924865722656,51.83974498604085,49.51117857176377,50.51183050412712,42196000,-1,0,0,-1,1,0
2018-12-28,51.501564025878906,52.41928366320624,51.303915265777775,52.12430140401568,28296000,-1,0,0,1,1,0
2018-12-31,51.42856216430664,52.277254205164695,50.831649040079604,52.19084751824311,29866000,-1,0,0,1,1,1
2019-01-02,51.93708419799805,52.25838704840341,50.44032682387078,50.48303383922111,30652000,-1,0,0,1,1,0
2019-01-03,50.457706451416016,52.48979795071456,50.35888018130735,51.69622876067198,36822000,-1,0,0,1,1,1
2019-01-04,53.171634674072266,53.178090737983055,51.02174644793081,51.27859094826891,41878000,-1,0,0,1,1,0
2019-01-07,53.056419372558594,53.33501518725676,52.379551874168214,53.21086478122905,39638000,-1,0,0,1,1,1
2019-01-08,53.44823455810547,53.859422125265986,52.66608857744165,53.439793179847015,35298000,-1,0,0,1,1,0
2019-01-09,53.36779022216797,53.763580249742475,52.95759529257134,53.714913504220625,23986000,-1,0,0,1,1,0
2019-01-10,53.15275955200195,53.19348124839768,52.52605158361613,53.02016776868738,29128000,-1,0,0,1,1,0
2019-01-11,52.50022888183594,52.827241390352164,52.06768776862619,52.797692774834815,30416000,-1,0,0,1,1,0
2019-01-14,51.87947463989258,52.21914920260332,51.70889286530694,51.990216587105415,22886000,-1,0,0,1,1,1
2019-01-15,53.49143981933594,53.635454738779664,52.01107283610339,52.15160966509832,29272000,-1,0,0,1,1,1
2019-01-16,53.681148529052734,54.24752416479875,53.60020146000563,53.63297810846463,26636000,-1,0,0,1,1,1
