date,close,high,low,open,volume,sma_50,sma_200,ema_50,ema_200,macd_12_26_9,macdh_12_26_9,macds_12_26_9,rsi_14,bbl_5_2_0_2_0,bbm_5_2_0_2_0,bbu_5_2_0_2_0,bbb_5_2_0_2_0,bbp_5_2_0_2_0,atrr_14,vwap_d,obv,target
2018-10-16,52.674198150634766,52.87337410610634,51.3961702249872,51.91070057240104,116736000,52.0799568939209,44.74942325592041,51.48769992805717,44.74942325592041,0.07329326920755364,-0.2533834153677874,0.32667668457534105,50.94022231309767,50.151824223562556,51.80542221069336,53.45902019782416,6.383879974592605,0.7626926092988424,1.286385606188479,52.31458082724277,763109600.0,0
2018-10-17,52.446556091308594,52.790366143475644,52.007899516389486,52.70974931265508,91541600,52.150159683227535,44.80975111007691,51.52530213053762,44.82601164234219,0.057613508993071605,-0.21525054046581554,0.27286404945888715,49.87574343937806,50.41304380468275,52.03446807861329,53.65589235254382,6.232116263707743,0.6270759354355642,1.2503913933954562,52.41494058372458,671568000.0,0
2018-10-18,51.220699310302734,52.1027521766626,50.50462335577934,51.6569825122801,130325200,52.19518363952637,44.8639847946167,51.51335692190096,44.88964037535673,-0.0531169125542732,-0.26078476961052827,0.20766785705625507,44.48485547800738,50.746256021575384,52.10892028808594,53.4715845545965,5.230061413581478,0.17408664055684142,1.2997872035478706,51.27602494758156,541242800.0,1
2018-10-19,52.000797271728516,52.46316285977673,51.55502756734067,51.704408610412266,132314800,52.24810691833496,44.921181278228765,51.53247222973733,44.96039815542013,-0.07703615858100221,-0.22776321250980583,0.15072705392880362,48.313476160879134,50.76309398157129,51.97613525390626,53.189176526241226,4.66768553071211,0.5101653663336561,1.2956926568283083,52.006329232948644,673557600.0,1
2018-10-22,52.31852722167969,52.96109945803747,51.91306954225045,52.114611669502295,115168400,52.31032493591309,44.977657356262206,51.563297915695856,45.033613370009775,-0.06955242474736423,-0.17622358294093426,0.10667115819357005,49.831083040934416,51.00281962925761,52.13215560913086,53.261491589004116,4.332588847239045,0.5825138027435122,1.2780024610396448,52.39756540732254,788726000.0,1
2018-10-23,52.81171798706055,52.93501668735266,50.90771745231698,51.17565396890587,155071200,52.37605201721191,45.03736131668091,51.6122555655533,45.11100744580133,-0.023553627214880635,-0.10417982832676055,0.08062620111187992,52.17827528916721,50.95982111935123,52.15965957641602,53.359498033480804,4.6006376069497685,0.7717275841614902,1.3315236591822184,52.21815070891006,943797200.0,0
2018-10-24,51.00019073486328,53.16738456128527,50.86977899548912,52.78089619299104,163702000,52.40137535095215,45.08803102493286,51.5882530231733,45.169606284498464,-0.1317555623465907,-0.1699054107667765,0.0381498484201858,44.0298171701383,50.35933516302746,51.87038650512696,53.38143784722646,5.826258271471119,0.21205618696761092,1.4005295096546417,51.67911809721255,780095200.0,1
2018-10-25,52.116973876953125,52.49160951394729,51.39378494535125,51.621412989635374,119423200,52.44671081542968,45.14433158874511,51.60898717430192,45.23873432024428,-0.12593955645860433,-0.1312715239030321,0.005331967444427776,49.2876647147952,50.72249168330225,52.049641418457036,53.37679115361182,5.099553806663384,0.5253673179116585,1.407021600328168,52.00078944541722,899518400.0,0
2018-10-26,51.287078857421875,52.209439942199495,50.4263652926926,51.19223234424226,189033600,52.46084213256835,45.195322303771974,51.596363318738,45.29891685295252,-0.18615009976870311,-0.15318565377050472,-0.0329644459981984,45.84140372875702,50.41071474766937,51.906897735595706,53.403080723522045,5.764871541919623,0.29286662020102244,1.4338825324123627,51.307628030771326,710484800.0,0
2018-10-29,50.324424743652344,52.09090043654111,48.86619036324804,51.972344972346896,183742000,52.435518646240226,45.23937822341918,51.54648337461699,45.34892190659133,-0.30799515446029346,-0.22002456676967605,-0.08797058769061741,42.1589951837876,49.5643549009712,51.50807723999024,53.45179957900928,7.547252559876016,0.19551914062600462,1.5617987853324138,50.42717184781383,526742800.0,1
