date,close,high,low,open,volume,sma_50,sma_200,ema_50,ema_200,macd_12_26_9,macdh_12_26_9,macds_12_26_9,rsi_14,bbl_5_2_0_2_0,bbm_5_2_0_2_0,bbu_5_2_0_2_0,bbb_5_2_0_2_0,bbp_5_2_0_2_0,atrr_14,vwap_d,obv,target
2019-10-16,4.8303632736206055,4.954971616075446,4.818922336947517,4.85001215847621,428944000,4.298132019042968,4.082470246553422,4.368823845644797,4.082470246553421,0.1155758767053765,0.03636923340478779,0.07920664330058871,66.04240076615076,4.420636970362444,4.706402206420899,4.992167442479354,12.143681033830399,0.716893189860137,0.1487326467923836,4.8680857422145225,10252484000.0,1
2019-10-17,4.832353591918945,4.919902355311818,4.7778837816638395,4.874884352229005,263436000,4.318304181098937,4.089745247364045,4.387001482753587,4.089931772377954,0.1252175499868402,0.03680872534900119,0.08840882463783901,66.10458633224209,4.521395180623882,4.762413883209229,5.003432585794576,10.121703341874706,0.6450918703807855,0.1482530701392118,4.843379909631534,10515920000.0,0
2019-10-18,4.737839698791504,4.865432438889939,4.663472904014173,4.832850179165665,307440000,4.334414415359496,4.097567921876908,4.4007598441668385,4.096378617416894,0.12380501706628966,0.028316953942760514,0.09548806312352914,60.44397387186322,4.591001746912758,4.784798431396485,4.978595115880212,8.100516135103568,0.3788453663949958,0.1520892461918228,4.755581680565205,10208480000.0,1
2019-10-21,4.8751325607299805,4.888563575795358,4.7803706582374215,4.79927332234787,261868000,4.355298042297362,4.105060530900956,4.419362695796766,4.104127412872746,0.13223958547899883,0.029401217884375747,0.10283836759462309,65.11685234392054,4.716013473547963,4.831955432891846,4.9478973922357286,4.798966420702001,0.6862014756455502,0.1519917198212536,4.84802226492092,10470348000.0,0
2019-10-22,4.865184307098389,5.03729742257985,4.857473997027413,4.932089380638031,328720000,4.3773393726348875,4.111609599590302,4.4368458962399675,4.111700118287927,0.1365472688690108,0.026967121019510168,0.10958014784950064,64.52206236043475,4.719743062182246,4.828174686431884,4.936606310681523,4.491619764891781,0.6706587949900039,0.1539796988020524,4.919985242235217,10141628000.0,0
2019-10-23,4.852249622344971,4.8664263801177805,4.751269872770678,4.783105906680982,279916000,4.396836075782775,4.118536555767061,4.453136238440163,4.11906877006959,0.13733431355186454,0.02220333256189111,0.11513098098997343,63.70725892911512,4.721933570224628,4.832551956176758,4.943170342128887,4.578052629552874,0.5890343228147314,0.15120661369812743,4.823315291744476,9861712000.0,1
2019-10-24,4.896274089813232,4.929850680091859,4.859463562210446,4.89353779078349,232020000,4.420184993743895,4.125342727899553,4.47051419339597,4.126802156335696,0.13989780392989548,0.019813458351937624,0.12008434557795786,65.31285434265247,4.720918483575277,4.845336055755615,4.969753627935953,5.1355600828779036,0.7047059477409872,0.14594907398732468,4.895196110705179,10093732000.0,1
2019-10-25,5.087290287017822,5.108182558026213,4.969148858881655,4.976859169524239,423092000,4.448000264167784,4.132775467634203,4.4947014911850625,4.13635925216338,0.1555497189155579,0.028372298670080037,0.12717742024547787,71.25495617886965,4.7201800947168016,4.915226173400879,5.110272252084957,7.936402997672182,0.9410858059229199,0.15066045928915725,5.0548739013085635,10516824000.0,1
2019-10-28,5.143252372741699,5.195731635362923,5.1017159358263235,5.131064739533699,330792000,4.471572723388671,4.140041738748551,4.520134859089245,4.14637808918406,0.1705041808690151,0.03466140849882976,0.13584277237018533,72.72890525653978,4.69672190150878,4.968850135803223,5.2409783700976655,10.95336856040851,0.8204412753984456,0.1476448085074389,5.146899981310315,10847616000.0,0
2019-10-29,5.046998023986816,5.135790655668095,5.027598192389111,5.129323728873457,211236000,4.487644395828246,4.146627147197724,4.540796159673463,4.155339481570157,0.1725991624889227,0.029405112094989888,0.14319405039393282,66.42032474231902,4.754607574454633,5.005212879180909,5.255818183907184,10.013772072259451,0.5833684363775692,0.14535976363923528,5.0701289573480075,10636380000.0,1
