date,close,high,low,open,volume,sma_50,sma_200,ema_50,ema_200,macd_12_26_9,macdh_12_26_9,macds_12_26_9,rsi_14,bbl_5_2_0_2_0,bbm_5_2_0_2_0,bbu_5_2_0_2_0,bbb_5_2_0_2_0,bbp_5_2_0_2_0,atrr_14,vwap_d,obv,target
2019-10-16,272.9090576171875,273.60414325109855,272.470079667856,272.8816214953543,48928200,268.0437756347656,259.2429645538331,268.84902452751965,259.242964553833,0.41291722138282694,0.4310976596028731,-0.01818043822004617,56.757623118671475,267.10263306160203,271.2171264648438,275.3316198680855,3.0340955653293338,0.7056062541029576,3.135647773378512,272.9944268453807,1290113400.0,1
2019-10-17,273.7139587402344,274.5919427772498,273.0188729260171,274.07978309644005,45736600,268.2748657226562,259.4832334899903,269.0398062613516,259.3869545457375,0.676096362986641,0.5554214409653497,0.12067492202129128,58.13095443830173,269.51177024000873,272.32191772460936,275.13206520921,2.063842314332149,0.7476811311956536,3.0318790152844977,273.7749248145004,1335850000.0,0
2019-10-18,272.515869140625,273.8237044774333,271.6561665488718,273.17436414897617,64304000,268.3791229248046,259.74443649292004,269.17612245269567,259.5175905118558,0.7790119461776612,0.5266696193250959,0.2523423268525653,55.3149104852105,270.25847306908713,272.6310729980469,275.0036729270066,1.740520552458627,0.4757220220704496,2.970140366232855,272.66524672231003,1271546000.0,1
2019-10-21,274.36328125,274.5644888194391,273.4029888884906,273.8419948337961,39048600,268.5567431640624,259.9779849243165,269.3795404447468,259.66530882765824,0.9981380904948196,0.5966366109138035,0.4015014795810162,58.641902080689135,271.9391685755156,273.37004394531255,274.80091931510947,1.0468413796525327,0.8470733110838368,2.9043174599886568,274.11025298597656,1310594600.0,0
2019-10-22,273.4670104980469,275.1955422972331,273.3755474390629,274.9028716727273,48594700,268.78107543945305,260.19807731628435,269.53983338801345,259.80263919253775,1.0869459431174846,0.5483555708291747,0.5385903722883099,56.44614895008538,271.9608340342406,273.3938354492187,274.8268368641969,1.0483055791097542,0.5255320923145297,2.8268658455730504,274.0127000781143,1261999900.0,1
2019-10-23,274.2626953125,274.3175675676159,273.0005776236182,273.2109398753011,34352200,268.93975219726553,260.41136940002457,269.72504365956195,259.94652034796025,1.2076113291671504,0.5352167655030724,0.672394563664078,57.95141536831851,272.1789876893188,273.66456298828126,275.15013828724375,1.085690659207566,0.7013133648077176,2.719017566889099,273.8602801679114,1296352100.0,1
2019-10-24,274.7108154296875,275.35102892414545,273.8785490511348,275.2046936136806,35453100,269.2648828125,260.6214899444581,269.9205641211355,260.09342875673366,1.3241352583075354,0.5213925557147658,0.8027427025927696,58.81472548637553,272.10314088346956,273.8639343261719,275.6247277688742,1.2858892479104005,0.7404828081980728,2.6299791601834936,274.64679780165596,1331805200.0,1
2019-10-25,275.83575439453125,276.38450483503277,274.07975856704786,274.13463082003733,45205400,269.5988586425781,260.8331314086915,270.152532367151,260.25006881283116,1.490077795333093,0.5498680741922586,0.9402097211408345,60.98051470600738,272.8054536661388,274.52791137695317,276.2503690877675,1.2548507014641974,0.8796444491399878,2.6067482393121666,275.4333392655373,1377010600.0,1
2019-10-28,277.3905029296875,277.89353577480347,277.03383330045057,277.0612694257765,42147000,269.8874597167968,261.052095489502,270.4363743499956,260.4206203960835,1.727134335176629,0.6295396912286357,1.0975946439479933,63.81284890469499,272.0835403635563,275.13335571289065,278.183171062225,2.2169724506372765,0.8700465369632155,2.5675363208093134,277.43929066831384,1419157600.0,0
2019-10-29,277.3082275390625,278.24111173231995,276.98812076511354,277.1161746389367,44284900,270.1110522460937,261.27777389526375,270.70585878878256,260.5886562880534,1.8866166718682962,0.6312176223362422,1.255399049532054,63.549959720019096,273.0199771682622,275.9015991210938,278.7832210739254,2.0888765864433125,0.7440688683306445,2.4736402241233924,277.512486678832,1374872700.0,1
