date,close,high,low,open,volume,sma_50,sma_200,ema_50,ema_200,macd_12_26_9,macdh_12_26_9,macds_12_26_9,rsi_14,bbl_5_2_0_2_0,bbm_5_2_0_2_0,bbu_5_2_0_2_0,bbb_5_2_0_2_0,bbp_5_2_0_2_0,atrr_14,vwap_d,obv,target
2019-10-16,56.43402862548828,56.64351871161379,56.15230437949419,56.19323829480935,73903200,52.04147300720216,46.4332483291626,52.56041151812895,46.433248329162595,1.257946190988683,0.20631963011304677,1.0516265608756363,66.19517471137347,55.23402185781004,56.434515380859374,57.635008903908705,4.25446560477242,0.499797268639211,1.0238978714398377,56.40995057219876,1986294000.0,1
2019-10-17,56.65314865112305,56.862635062868605,56.22935899225592,56.607397900473124,67585200,52.21962608337404,46.52863803863526,52.72091101354049,46.53493887962986,1.2730068643631611,0.1771042427900198,1.0959026215731413,67.13951882042782,56.347498028744134,56.68445510864258,57.02141218854103,1.188887074075699,0.4535453335348091,0.9959963142378985,56.58171423541586,2053879200.0,1
2019-10-18,56.92524337768555,57.20696762575861,56.414765374444315,56.48700320901485,97433600,52.38215980529787,46.64410207748413,52.885786792526574,46.63832499403838,1.2920048987343264,0.15688182172894805,1.1351230770053784,68.32288706485868,56.32809806095583,56.69408569335938,57.060073325762936,1.2910963389834529,0.8157998575089552,0.981439595457641,56.84899212596283,2151312800.0,1
2019-10-21,57.9124870300293,58.028069045974206,57.14436888293073,57.19252621915649,87247200,52.572480468750015,46.757280845642086,53.08291229203648,46.75050571081441,1.370920175437341,0.18863767874557014,1.1822824966917709,72.23043234375515,55.75196495685192,56.917539215087885,58.08311347332385,4.095659349682459,0.9268058460930726,0.9901100292312852,57.694974986311415,2238560000.0,0
2019-10-22,57.780059814453125,58.319427901237304,57.6981882948495,58.06900752868315,82293600,52.7626085662842,46.870190143585205,53.267114155660664,46.86025251781579,1.4065613673331967,0.17942309651314048,1.2271382708200562,70.96585485699299,55.80385174706335,57.14099349975585,58.478135252448354,4.680148771645758,0.7389673022364435,0.9637621418853223,57.932558670179986,2156266400.0,1
2019-10-23,58.55539321899414,58.56984372572113,58.08344620931156,58.295342884612566,75828800,52.927357406616224,46.98362117767334,53.47449764834041,46.97662207703149,1.4803061469035015,0.20253430086675617,1.2777718460367453,73.85224821423519,56.01974458056192,57.56526641845703,59.11078825635214,5.369633232165747,0.8203211938711894,0.9513351254126566,58.40289438467561,2232095200.0,1
2019-10-24,58.651710510253906,58.94547501424002,58.22551058657423,58.87564375923389,69275200,53.123986816406266,47.0944881439209,53.67752560370957,47.092792111192914,1.5288972407767005,0.200900315791964,1.3279969249847365,74.19544506495532,56.57278994046069,57.96497879028321,59.357167640105736,4.803551657836196,0.7466374156272833,0.9348086470021659,58.60756537035605,2301370400.0,1
2019-10-25,59.374088287353516,59.410205372219664,58.48316467701797,58.55058568488102,73477200,53.33992767333986,47.20838405609131,53.90092021875443,47.21499406319452,1.6071694334000952,0.223338006732287,1.3838314266678082,76.66882251939688,57.17281120523194,58.454747772216805,59.73668433920167,4.386081938049743,0.8585748853779136,0.9342537933021324,59.08915277886371,2374847600.0,1
2019-10-28,59.96883010864258,60.01698743795163,59.407788220478835,59.576340710144855,96572800,53.54484008789064,47.327050113677984,54.138877469338276,47.34189790444276,1.6976222716733957,0.2510326760044699,1.4465895956689259,78.49631538959552,57.19387686046586,58.86601638793945,60.53815591541304,5.681171005198782,0.8297612736807166,0.9134427473947024,59.79786858902435,2471420400.0,0
2019-10-29,58.58189010620117,60.13739758221975,58.40852441232632,59.94958137919984,142839600,53.70347251892092,47.44150583267212,54.313113259019175,47.453738622868215,1.6385046687392162,0.15353205845623208,1.484972610282984,65.5932707363928,57.77382893427335,59.02638244628906,60.27893595830478,4.244046340313925,0.3225655288081961,0.9716877775731827,59.042604033582414,2328580800.0,0
